scenario_id,year,demand_level,facility_id,country,target_gwh_per_year,baseline_share,source_id,traceable
D2030_high,2030,high,EHO_F009,France,2047.6465215394826,0.013702834006991528,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F010,France,1686.849292708887,0.011288381861642154,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F011,France,1096.4520402607764,0.007337448210067397,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F012,France,3835.8437238255588,0.02566943526210971,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F013,Italy,1582.8449171484083,0.01059238541923149,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F014,Italy,430.7453441958919,0.0028825443692122757,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F015,Italy,677.471449769275,0.0045336334777571,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F016,Italy,3222.6266873205636,0.021565791799677665,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F017,Italy,1005.0418399438636,0.006725731886809234,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F018,Italy,507.9205516976561,0.0033990002353628096,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F019,Italy,5069.309696805028,0.033923779604854244,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F020,Italy,1331.826031647801,0.0089125690620368,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F021,Italy,1455.4481356619006,0.009739847185033667,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F022,Italy,3809.4041377324193,0.025492501765221064,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F023,Italy,3230.590081469189,0.021619082769092066,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F024,Italy,2989.0153177312864,0.020002466398562485,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F025,Italy,536.0223146367273,0.0035870570062982586,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F026,Netherlands,5046.531133552345,0.03377134564328621,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F027,Netherlands,452.87905830038545,0.0030306630054816137,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F028,Netherlands,7313.214162426132,0.048939970190735184,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F029,Netherlands,21.199521103844884,0.00014186702424366605,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F030,Netherlands,9296.548078821017,0.0622124247628079,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F031,Netherlands,2107.714068564331,0.014104805547211186,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F032,Netherlands,11241.596094269902,0.07522867039454227,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F033,Netherlands,4989.345557546618,0.033388660229882176,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F040,Poland,33.12425172475763,0.0002216672253807282,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F041,Poland,142.43428241645782,0.0009531690691371314,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F042,Poland,6978.944915416772,0.04670304308577392,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F043,Poland,1831.4510155620842,0.012256055424700603,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F044,Poland,1902.9962674438348,0.012734835673250022,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F045,Poland,9823.706838506896,0.06574016693086347,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F046,Poland,2823.726590783687,0.01889635557095389,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F047,Poland,5765.108456183358,0.0385800592906975,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F048,Poland,1359.280050612484,0.009096291135519977,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F049,Poland,235.84467228027432,0.0015782706447107849,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F050,Poland,2664.5269605287667,0.017830992929301515,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F051,Spain,2646.8312168857924,0.01771257315556652,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F052,Spain,6402.470105710226,0.04284527830873522,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F053,Spain,2389.2829456770696,0.015989062201875428,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F054,Spain,3522.159964255332,0.02357026607306031,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F055,Spain,1895.7034391209047,0.012686032124932774,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F056,Spain,5.666538659832753,3.7920431008527096e-05,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F057,Spain,1194.6414728385364,0.007994531100937724,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F058,Spain,3663.4474618151808,0.024515760867186327,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F059,Spain,53.75886627773408,0.0003597538995421972,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F060,Spain,715.3597883475107,0.004787181933936893,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F061,Spain,3679.786224266116,0.024625099733728832,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2040_low,2040,low,EHO_F001,France,1798.7074080981058,0.012583385475289144,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2040_low,2040,low,EHO_F002,France,991.072679018489,0.006933339740510455,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2040_low,2040,low,EHO_F003,France,1329.2740984228885,0.009299327009754735,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2040_low,2040,low,EHO_F004,France,5552.072025446733,0.03884114902080565,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
